listener server S1 50
15.955365254215524,10,0
16.502933919160775,10,0.2
16.980968717291486,10,0.4
17.534809319123863,10,0.6000000000000001
18.061860927333733,10,0.8
18.568359335353286,10,1.0
24.187676059542635,10,1.2
24.71792694633664,10,1.4
25.194573640014777,10,1.5999999999999999
25.744165643023905,10,1.7999999999999998
26.331196412796675,10,1.9999999999999998
41.91540026936431,10,2.1999999999999997
42.443854370461885,10,2.4
42.94225005033283,10,2.6
43.455031826480294,10,2.8000000000000003
43.98208323012302,10,3.0000000000000004
49.56589372546314,10,3.2000000000000006
50.10519057415778,10,3.400000000000001
50.63778270739602,10,3.600000000000001
51.15780419909453,10,3.800000000000001
56.68182173193162,10,4.000000000000001
67.301622399709,10,4.200000000000001
67.79540835272059,10,4.400000000000001
68.33565820602672,10,4.600000000000001
68.88530543011736,10,4.800000000000002
69.45348873575323,10,5.000000000000002
75.02361268221836,10,5.200000000000002
75.49910658144043,10,5.400000000000002
76.08748019704092,10,5.600000000000002
76.61028460161091,10,5.8000000000000025
92.20506573240333,10,6.000000000000003
92.77469789613305,10,6.200000000000003
93.30268725301656,10,6.400000000000003
93.82968322616617,10,6.600000000000003
94.32749083793526,10,6.800000000000003
94.88641190010685,10,7.0000000000000036
