listener server S1 100
1.1821302866967187,100,0
2.8923477503242245,100,1
4.476958716176743,100,2
5.023644613271219,100,3
5.802175384207827,100,4
7.132514703826453,100,5
8.828541920975843,100,6
9.34845375703626,100,7
10.144580253001031,100,8
11.545324489794874,100,9
13.100513529012145,100,10
13.615266141877763,100,11
14.509586481200518,100,12
15.81062860678986,100,13
17.46500355859716,100,14
17.98994796238511,100,15
19.675634754851377,100,16
20.183922312285215,100,17
21.811038718948108,100,18
22.316933996185146,100,19
23.90980375109947,100,20
24.429055295420138,100,21
25.404877686918915,100,22
26.643619420746216,100,23
27.481828310986142,100,24
28.805472074661044,100,25
30.51511163348789,100,26
30.991453541040432,100,27
31.851758818702464,100,28
33.15830111405822,100,29
33.9490054302912,100,30
35.25830554089071,100,31
36.94058616651556,100,32
37.409205567557684,100,33
38.24957623711876,100,34
39.61389529240924,100,35
41.236113852940015,100,36
41.752705364678256,100,37
42.52003435092405,100,38
43.82205424938282,100,39
45.48366493128878,100,40
45.97448483176217,100,41
46.75940189465745,100,42
48.05169592196782,100,43
49.72449993372932,100,44
50.24308755318804,100,45
50.98065736954802,100,46
52.49285305585225,100,47
54.11914135973303,100,48
54.616064074969785,100,49
55.41857859220904,100,50
56.75942723026933,100,51
58.4493893984605,100,52
59.00733545631663,100,53
59.76758794489559,100,54
61.08072846219111,100,55
62.70966219564808,100,56
63.243088691690126,100,57
64.95563594940423,100,58
65.41464493214372,100,59
66.2496851262618,100,60
67.61416616795253,100,61
69.27069967033455,100,62
69.77496847407916,100,63
70.56526652956423,100,64
71.93216548218528,100,65
73.59449934957098,100,66
74.09921937429982,100,67
74.8508209539798,100,68
76.2541957079413,100,69
77.89322264868922,100,70
78.38698123572489,100,71
79.96241135348455,100,72
80.45548085949245,100,73
81.35434571667341,100,74
82.66371781372673,100,75
84.35193279701888,100,76
84.85700375487639,100,77
85.66631431054807,100,78
87.00654177189678,100,79
87.82618915268533,100,80
89.20217166844137,100,81
90.03964937436326,100,82
91.40215456344036,100,83
92.12188790203162,100,84
93.52773937653093,100,85
95.2596729000089,100,86
95.77614214005865,100,87
97.43089262920246,100,88
97.92569695644619,100,89
98.69916152218335,100,90
99.98651799918613,100,91
