listener server S1 1
0.83,100,0,0
3.7633333333333328,100,1,7
5.096666666666668,100,2,15
7.89666666666667,100,3,20
8.963333333333335,100,4,27
11.629999999999999,100,5,33
12.96333333333333,100,6,40
15.629999999999994,100,7,46
18.563333333333325,100,8,53
19.896666666666658,100,9,59
22.563333333333322,100,10,67
23.896666666666654,100,11,73
25.229999999999986,100,12,80
27.629999999999985,100,13,86
28.829999999999984,100,14,93
30.163333333333316,100,15,99
33.36333333333331,100,16,106
36.02999999999997,100,17,112
37.3633333333333,100,18,119
39.89666666666663,100,19,125
40.963333333333296,100,20,132
43.62999999999996,100,21,138
44.96333333333329,100,22,145
47.62999999999995,100,23,151
48.82999999999995,100,24,158
51.629999999999946,100,25,164
52.82999999999994,100,26,171
54.16333333333327,100,27,177
56.96333333333327,100,28,184
58.296666666666596,100,29,190
60.96333333333326,100,30,197
62.29666666666659,100,31,203
64.96333333333328,100,32,210
66.29666666666665,100,33,216
69.36333333333337,100,34,223
70.69666666666674,100,35,229
73.2300000000001,100,36,236
75.76333333333346,100,37,242
77.09666666666683,100,38,248
78.4300000000002,100,39,254
81.0966666666669,100,40,261
82.1633333333336,100,41,267
84.96333333333364,100,42,274
86.29666666666701,100,43,280
88.96333333333371,100,44,287
90.16333333333374,100,45,293
92.96333333333378,100,46,300
94.29666666666715,100,47,306
96.83000000000051,100,48,313
99.63000000000055,100,49,319
100.96333333333392,100,50,326
103.63000000000062,100,51,332
105.23000000000067,100,52,339
107.63000000000069,100,53,345
108.96333333333406,100,54,352
110.29666666666743,100,55,358
112.96333333333413,100,56,365
114.2966666666675,100,57,371
117.09666666666755,100,58,378
118.43000000000092,100,59,384
121.09666666666762,100,60,391
122.29666666666765,100,61,397
125.09666666666769,100,62,404
126.43000000000106,100,63,410
129.0966666666677,100,64,417
130.29666666666765,100,65,423
133.0966666666676,100,66,430
134.4300000000009,100,67,436
137.09666666666752,100,68,443
138.4300000000008,100,69,449
141.23000000000076,100,70,456
143.8966666666674,100,71,462
144.96333333333402,100,72,469
147.63000000000065,100,73,475
148.96333333333394,100,74,482
151.63000000000056,100,75,488
153.2300000000005,100,76,495
155.63000000000048,100,77,501
157.0966666666671,100,78,508
158.43000000000038,100,79,514
161.096666666667,100,80,521
162.29666666666697,100,81,527
164.9633333333336,100,82,534
166.29666666666688,100,83,540
168.9633333333335,100,84,547
170.2966666666668,100,85,553
173.09666666666675,100,86,560
174.43000000000004,100,87,566
177.09666666666666,100,88,573
178.29666666666662,100,89,579
180.96333333333325,100,90,586
182.29666666666654,100,91,592
184.96333333333317,100,92,599
186.29666666666645,100,93,605
189.0966666666664,100,94,612
190.4299999999997,100,95,618
193.22999999999965,100,96,625
195.89666666666628,100,97,631
197.22999999999956,100,98,638
199.8966666666662,100,99,644
200.96333333333283,100,100,651
203.62999999999946,100,101,657
204.96333333333274,100,102,664
207.62999999999937,100,103,670
208.82999999999933,100,104,677
211.62999999999928,100,105,683
213.0966666666659,100,106,690
214.42999999999918,100,107,696
217.0966666666658,100,108,703
